代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
301502,华阳智能,50.57,1.14,85.29,3.51,2886712595.0
603205,健尔康,28.42,1.14,46.04,3.1,4433520000.0
000768,中航西飞,24.94,1.14,50.34,3.23,69361857831.0
002721,金一文化,3.55,1.14,-194.47,4.57,9440794083.0
835305,*ST云创,12.37,1.14,-38.32,2.68,1637492666.0
603787,新日股份,12.37,1.14,23.41,1.85,2846878682.0
871478,巨能股份,29.2,1.14,306.56,8.29,2233189632.0
301009,可靠股份,13.33,1.14,64.07,2.7,3623893800.0
600864,哈投股份,7.18,1.13,19.65,1.13,14938496334.0
688366,昊海生科,51.98,1.13,28.64,2.15,12089565318.0
601921,浙版传媒,8.09,1.13,13.3,1.31,17977777784.0
002932,明德生物,18.86,1.13,175.45,0.79,4385345249.0
920016,中草香料,21.49,1.13,88.2,4.45,1654341654.0
300011,鼎汉技术,8.07,1.13,233.13,3.37,4508308623.0
300032,金龙机电,5.39,1.13,211.45,6.45,4329084187.0
300824,北鼎股份,12.54,1.13,36.65,5.67,4092324692.0
603303,得邦照明,13.46,1.13,22.47,2.1,6419673980.0
002833,弘亚数控,17.01,1.13,14.89,2.6,7216174362.0
688627,精智达,181.0,1.13,278.16,10.12,17016127474.0
301548,崇德科技,50.4,1.12,33.08,2.97,4384800000.0
002937,兴瑞科技,18.95,1.12,33.93,3.79,5642890011.0
601010,文峰股份,2.71,1.12,66.72,1.15,5008080000.0
601607,上海医药,18.04,1.12,7.5,0.89,66898847034.0
603022,新通联,9.97,1.12,46.01,2.48,1994000000.0
002879,长缆科技,18.0,1.12,57.37,2.02,3475937520.0
300906,日月明,29.92,1.12,54.75,2.7,2393600000.0
000750,国海证券,4.52,1.12,39.03,1.3,28865508636.0
002306,*ST云网,1.81,1.12,-60.29,-50.74,1574270125.0
603610,麒盛科技,17.09,1.12,28.55,1.93,6032626803.0
600525,ST长园,3.6,1.12,-6.9,1.27,4747608547.0
002824,和胜股份,18.94,1.12,67.44,2.68,5870627968.0
300239,东宝生物,5.43,1.12,43.6,1.92,3223291076.0
600252,中恒集团,2.71,1.12,159.89,1.48,8659068883.0
600793,宜宾纸业,22.59,1.12,90.56,16.31,3996261405.0
688322,奥比中光-UW,90.1,1.12,300.21,12.33,36139095584.0
871970,大禹生物,9.89,1.12,-61.03,3.87,1101354356.0
002027,分众传媒,8.16,1.12,22.11,7.21,117848349764.0
300072,海新能科,3.6,1.12,-119.54,1.42,8458993087.0
002397,梦洁股份,3.64,1.11,53.55,2.25,2721924453.0
600111,北方稀土,46.54,1.11,90.33,7.23,168245164287.0
600131,国网信通,17.34,1.11,39.12,3.38,20803221425.0
600050,中国联通,5.48,1.11,13.49,1.01,171329050792.0
603119,浙江荣泰,108.4,1.11,159.75,20.96,39429649060.0
600158,中体产业,9.1,1.11,-178.96,3.36,8731568910.0
603826,坤彩科技,19.05,1.11,126.3,6.52,12481560000.0
688395,正弦电气,24.68,1.11,48.85,2.77,2137231730.0
002404,嘉欣丝绸,6.35,1.11,15.71,1.83,3556327285.0
301522,上大股份,32.76,1.11,101.86,6.5,12182352011.0
688087,英科再生,26.35,1.11,17.53,1.83,5113343321.0
600728,佳都科技,7.27,1.11,57.3,1.99,15503996627.0
002921,联诚精密,15.55,1.11,-96.28,1.83,2316485475.0
873690,捷众科技,34.52,1.11,37.35,4.07,2288676000.0
301282,金禄电子,28.5,1.1,41.13,2.53,4307489088.0
600155,华创云信,7.35,1.1,103.16,0.82,16269537206.0
688613,奥精医疗,26.73,1.1,229.6,2.56,3662239450.0
301300,远翔新材,38.7,1.1,31.25,3.06,2511165600.0
301031,中熔电气,109.19,1.1,39.04,8.26,10735831591.0
301408,华人健康,12.88,1.1,24.83,2.52,5152128800.0
603915,国茂股份,17.45,1.1,53.62,3.11,11458236776.0
000863,三湘印象,3.68,1.1,367.15,0.97,4344974381.0
300332,天壕能源,5.53,1.1,34.66,1.13,4784094157.0
600538,国发股份,5.53,1.1,-248.11,3.77,2898816864.0
600640,国脉文化,13.75,1.1,392.91,2.75,10940819175.0
600616,金枫酒业,5.5,1.1,-257.81,1.88,3679527225.0
002547,春兴精工,5.52,1.1,-24.14,-76.35,6226875567.0
688021,奥福科技,18.43,1.1,-291.54,1.65,1408304804.0
603608,天创时尚,7.37,1.1,230.1,2.9,3093304031.0
603515,欧普照明,17.39,1.1,17.52,2.01,12934988638.0
836221,易实精密,20.3,1.1,35.75,5.98,2355612000.0
000911,广农糖业,7.36,1.1,144.23,21.91,2946353860.0
000429,粤高速Ａ,11.0,1.1,10.88,2.19,22998867386.0
688143,长盈通,46.98,1.1,98.75,4.77,5749150533.0
300452,山河药辅,13.04,1.09,16.43,3.42,3057221310.0
300009,安科生物,10.19,1.09,23.25,4.29,17042991619.0
603700,宁水集团,12.05,1.09,22.66,1.51,2430475167.0
603132,金徽股份,13.93,1.09,26.91,4.45,13623540000.0
300396,迪瑞医疗,13.87,1.09,-66.8,1.93,3782351233.0
002467,二六三,6.47,1.09,124.21,4.65,8898656018.0
301208,中亦科技,42.47,1.09,115.42,3.34,5096402548.0
002003,伟星股份,10.2,1.09,16.14,2.71,11922674461.0
301046,能辉科技,27.0,1.09,71.45,5.06,4111987383.0
003038,鑫铂股份,16.68,1.09,55.1,1.35,4064845360.0
603416,信捷电气,64.65,1.09,39.97,3.8,10159012623.0
600690,海尔智家,25.86,1.09,10.08,2.11,242642138817.0
688529,豪森智能,20.32,1.09,-11.33,1.81,3417335365.0
002197,ST证通,9.28,1.09,-80.06,2.71,5701287972.0
603385,惠达卫浴,6.54,1.08,69.26,0.66,2489548891.0
600765,中航重机,15.9,1.08,25.46,1.75,25050325233.0
600243,*ST海华,5.59,1.08,-563.41,3.85,2453171500.0
605128,上海沿浦,45.82,1.08,62.01,4.76,9674375509.0
600449,宁夏建材,13.11,1.08,29.67,0.86,6268953461.0
605016,百龙创园,20.55,1.08,25.42,4.79,8631253176.0
000063,中兴通讯,43.97,1.08,20.79,2.81,210332028981.0
835857,百甲科技,7.51,1.08,96.17,1.91,1361287360.0
603100,川仪股份,24.26,1.08,19.18,2.76,12450268002.0
603102,百合股份,45.1,1.08,20.08,1.72,2886400000.0
600072,中船科技,12.2,1.08,-15.96,1.76,18332016655.0
301557,常友科技,80.36,1.08,51.61,3.61,3560580514.0
600643,爱建集团,5.63,1.08,31.96,0.75,8969551480.0
002227,奥 特 迅,13.24,1.07,-56.63,3.36,3280953691.0
600098,广州发展,6.64,1.07,7.12,0.86,23281877604.0
300530,领湃科技,35.01,1.07,-42.65,64.69,6020016904.0
301051,信濠光电,23.53,1.07,-11.13,2.27,4777612520.0
600792,云煤能源,3.78,1.07,-12.83,1.47,4195511208.0
600851,海欣股份,6.6,1.07,37.05,1.81,7966574167.0
600716,凤凰股份,3.77,1.07,159.89,0.71,3528948424.0
300374,中铁装配,16.1,1.07,-53.55,4.77,3959188626.0
300639,凯普生物,5.66,1.07,-20.42,0.94,3659193815.0
300461,田中精机,19.78,1.07,-83.44,5.98,3106581368.0
301262,海看股份,24.63,1.07,22.16,2.72,10270710000.0
002529,*ST海源,7.58,1.07,-14.99,8.72,1970800000.0
002630,ST华西,2.84,1.07,46.35,13.48,3353472000.0
603327,福蓉科技,9.46,1.07,113.79,4.82,9436283307.0
601388,怡球资源,2.83,1.07,105.98,1.38,6229460003.0
300345,华民股份,6.68,1.06,-23.96,7.31,3875628739.0
300893,松原安全,31.32,1.06,31.03,5.62,10013947703.0
300822,贝仕达克,18.05,1.06,163.45,4.52,5623228410.0
002375,亚厦股份,3.81,1.06,16.68,0.63,5105386657.0
000570,苏常柴Ａ,5.71,1.06,27.44,1.15,4029504215.0
002170,芭田股份,10.46,1.06,11.09,2.73,10116431959.0
000539,粤电力Ａ,4.78,1.06,386.41,1.09,25096357453.0
600956,新天绿能,7.61,1.06,11.33,1.44,32005324286.0
301571,国科天成,44.99,1.06,59.96,4.24,8072371601.0
000554,泰山石油,6.68,1.06,17.56,2.94,3211699364.0
601121,宝地矿业,6.66,1.06,43.25,1.72,5328000000.0
603706,东方环宇,20.93,1.06,16.03,2.41,3963780204.0
600876,凯盛新能,10.49,1.06,-7.54,1.9,6773130362.0
603970,中农立华,13.4,1.06,12.67,2.34,3601921796.0
002512,达华智能,3.81,1.06,-40.3,9.67,4238612168.0
601595,上海电影,29.53,1.06,123.1,7.82,13235346000.0
002250,联化科技,10.48,1.06,21.32,1.45,9550771066.0
000008,神州高铁,2.85,1.06,-40.76,2.64,7741676397.0
000595,*ST宝实,4.8,1.05,41.2,14.28,5465550557.0
300852,四会富仕,43.35,1.05,41.17,3.82,6208218698.0
688609,九联科技,10.59,1.05,-21.5,6.26,5295000000.0
600187,国中水务,2.9,1.05,-127.74,1.47,4679965199.0
837174,宏裕包材,35.67,1.05,118.8,5.99,2901160024.0
300800,力合科技,11.57,1.05,90.87,1.37,2739301630.0
871694,中裕科技,20.26,1.05,25.44,3.15,2676112524.0
688071,华依科技,41.31,1.05,-320.63,3.24,3502663498.0
300971,博亚精工,23.14,1.05,30.7,2.64,2721264000.0
002278,神开股份,9.63,1.05,49.53,2.99,3504449910.0
002312,川发龙蟒,10.73,1.04,42.46,2.15,20272603382.0
603339,四方科技,14.57,1.04,32.52,1.75,4508557920.0
000885,城发环境,14.57,1.04,7.94,1.06,9355080175.0
301080,百普赛斯,60.1,1.04,60.19,3.86,10087676700.0
002567,唐人神,4.85,1.04,-57.99,1.2,6950299256.0
688681,科汇股份,16.56,1.04,53.71,2.99,1733335200.0
301311,昆船智能,19.44,1.04,-96.27,2.58,4665600000.0
601933,永辉超市,4.85,1.04,-91.48,10.55,44013929416.0
600282,南钢股份,4.86,1.04,10.24,1.11,29962342313.0
600547,山东黄金,39.79,1.04,32.66,6.87,183429095800.0
603759,海天股份,7.8,1.04,29.33,1.28,3601728000.0
301487,盟固利,29.05,1.04,2197.16,7.09,13351857524.0
837403,康农种业,24.18,1.04,138.26,4.98,2402550914.0
300617,安靠智电,35.34,1.03,44.78,2.03,5914507913.0
688701,卓锦股份,8.84,1.03,-31.37,6.6,1187011968.0
002838,道恩股份,25.4,1.03,72.29,3.42,12151319411.0
002825,纳尔股份,9.78,1.03,14.56,2.09,3340213542.0
301628,强达电路,88.6,1.03,56.84,6.02,6678295880.0
003004,*ST声迅,19.66,1.03,-78.59,2.53,1609399312.0
000408,藏格矿业,54.1,1.03,23.59,6.0,84949212805.0
603556,海兴电力,27.45,1.03,16.86,1.88,13347951467.0
000516,国际医学,4.9,1.03,-33.25,3.16,10970594090.0
300619,金银河,37.13,1.03,-76.61,4.24,6460607302.0
688298,东方生物,25.5,1.03,-15.76,0.8,5140800000.0
000719,中原传媒,11.75,1.03,11.3,1.05,12022644051.0
002094,青岛金王,7.81,1.03,62.49,3.53,5395909858.0
600645,中源协和,24.44,1.03,98.98,3.13,11436670872.0
300465,高伟达,25.78,1.02,413.7,17.23,11439858423.0
920106,林泰新材,92.25,1.02,34.26,10.14,5150179125.0
601456,国联民生,10.92,1.02,27.52,1.21,62032073442.0
000919,金陵药业,6.91,1.02,44.58,1.14,4309826619.0
000968,蓝焰控股,6.94,1.02,14.36,1.09,6714468460.0
838275,驱动力,9.9,1.02,489.11,6.84,1577838240.0
688586,江航装备,10.91,1.02,117.94,3.51,8633510192.0
002099,海翔药业,5.94,1.02,341.12,1.87,9615168603.0
603207,小方制药,35.49,1.02,23.58,5.11,5698273229.0
600750,江中药业,21.88,1.02,13.3,3.52,13893712961.0
300316,晶盛机电,38.48,1.02,39.43,2.94,50390860509.0
600733,北汽蓝谷,7.92,1.02,-9.56,13.78,44142145098.0
000698,沈阳化工,3.97,1.02,26.06,2.25,3253472148.0
002069,獐子岛,3.95,1.02,138.38,44.27,2808893166.0
601033,永兴股份,15.83,1.02,15.44,1.37,14247000000.0
603439,贵州三力,12.88,1.02,31.77,3.57,5278252542.0
688501,青达环保,27.77,1.02,15.92,3.28,3449756020.0
003003,天元股份,11.93,1.02,33.53,1.66,2109203719.0
601698,中国卫通,20.77,1.02,243.03,5.57,87740485007.0
300791,仙乐健康,23.97,1.01,22.86,3.13,7366435471.0
600730,中国高科,9.98,1.01,-637.07,3.25,5854826900.0
002532,天山铝业,10.96,1.01,12.23,1.83,50984664148.0
000581,威孚高科,21.94,1.01,15.11,1.08,21211278104.0
301632,广东建科,30.03,1.01,187.32,4.69,12569356800.0
300422,博世科,4.98,1.01,-28.16,2.1,2658724337.0
300063,天龙集团,8.97,1.01,48.39,4.01,6803988536.0
002124,天邦食品,3.0,1.01,9.47,1.66,6665801496.0
301618,长联科技,58.28,1.01,106.65,5.62,5257780321.0
603341,龙旗科技,45.1,1.01,29.76,3.8,21169107634.0
832089,禾昌聚合,17.97,1.01,18.6,2.3,2707503960.0
002378,章源钨业,12.02,1.01,62.73,6.68,14441040345.0
000529,广弘控股,6.0,1.01,23.82,1.1,3502741980.0
301500,飞南资源,16.16,1.0,28.56,1.96,9097127998.0
601222,林洋能源,6.07,1.0,19.3,0.81,12505226777.0
300140,节能环境,6.07,1.0,17.26,1.35,18811336787.0
603758,秦安股份,16.1,1.0,43.94,2.84,7064632489.0
836871,派特尔,18.26,1.0,98.81,6.02,1551836636.0
600657,信达地产,4.06,1.0,-1.57,0.57,11578627096.0
920799,艾融软件,55.28,1.0,153.18,29.04,11596641164.0
301448,开创电气,59.3,1.0,-199.93,9.19,6167200000.0
603387,基蛋生物,8.12,1.0,18.92,1.53,4118086558.0
688067,爱威科技,25.2,1.0,60.96,3.41,1713600000.0
300177,中海达,10.06,1.0,-158.02,4.89,7486340804.0
300921,南凌科技,23.27,1.0,209.23,5.24,4276967522.0
002007,华兰生物,16.17,1.0,28.64,2.46,29549974289.0
300694,蠡湖股份,12.28,0.99,96.08,1.92,2644092478.0
601678,XD滨化股,4.1,0.99,37.83,0.74,8433028732.0
600518,康美药业,2.05,0.99,838.67,3.94,28349238215.0
603043,广州酒家,16.39,0.99,119.21,2.59,9322153494.0
301122,采纳股份,25.5,0.99,166.35,1.74,3117264279.0
600231,凌钢股份,2.05,0.99,-5.06,1.17,5846963496.0
000957,中通客车,11.22,0.99,17.47,2.19,6652382162.0
300307,慈星股份,7.13,0.99,26.81,1.75,5662993773.0
603803,瑞斯康达,9.18,0.99,-46.22,2.48,3900431053.0
600105,永鼎股份,12.22,0.99,28.04,5.35,17865576480.0
600082,海泰发展,4.07,0.99,-43.74,1.51,2629691412.0
301289,国缆检测,51.21,0.99,46.71,4.14,3994380000.0
002001,新 和 成,23.62,0.98,10.07,2.38,72594220082.0
603338,浙江鼎力,55.46,0.98,13.35,2.66,28082053369.0
688046,药康生物,18.5,0.98,53.49,3.5,7585000000.0
300834,星辉环材,22.73,0.98,84.74,1.5,4403081784.0
688136,科兴制药,40.09,0.98,50.21,4.74,8068403153.0
000816,智慧农业,3.09,0.98,228.89,2.18,4471271153.0
000521,长虹美菱,7.21,0.98,8.9,1.2,7425749985.0
920098,科隆新材,30.0,0.98,42.79,2.67,2439611070.0
000915,华特达因,32.02,0.98,11.12,2.7,7503294150.0
301365,矩阵股份,19.5,0.98,43.34,2.0,3510000000.0
688179,阿拉丁,12.34,0.98,72.1,4.17,4104311136.0
688410,山外山,14.49,0.98,42.3,2.71,4655863711.0
002779,中坚科技,129.12,0.98,233.67,30.39,23861376000.0
603301,振德医疗,41.03,0.98,42.78,1.94,10932492818.0
688246,嘉和美康,28.77,0.98,-17.02,2.75,3958337654.0
600623,华谊集团,8.25,0.98,17.95,0.79,17513358060.0
603066,音飞储存,11.37,0.98,26.82,2.33,3344827441.0
002907,华森制药,16.53,0.98,63.97,4.1,6902867070.0
300967,晓鸣股份,23.74,0.98,12.05,5.42,4452896630.0
300950,德固特,31.01,0.98,48.22,6.21,4728404800.0
002560,通达股份,7.32,0.97,31.1,1.48,3848406332.0
603002,宏昌电子,8.36,0.97,290.2,2.76,9480896335.0
001896,豫能控股,5.21,0.97,38.51,2.45,7949320729.0
600595,中孚实业,5.23,0.97,14.81,1.29,20961343746.0
603065,宿迁联盛,8.37,0.97,113.47,1.73,3506758578.0
600380,健康元,12.45,0.97,14.51,1.56,22776694656.0
002030,达安基因,6.24,0.97,-24.04,1.14,8757503240.0
603353,和顺石油,16.6,0.97,101.56,1.74,2853639600.0
603877,太平鸟,14.56,0.97,44.13,1.59,6858857839.0
603637,镇海股份,12.54,0.97,57.66,2.98,2993120898.0
002670,国盛金控,19.84,0.97,91.74,3.39,38392079516.0
301508,中机认检,32.4,0.97,50.07,3.73,7325160480.0
920056,能之光,27.13,0.97,37.53,4.47,2216295821.0
300981,中红医疗,13.49,0.97,503.7,1.07,5785388297.0
000557,西部创业,5.23,0.97,12.95,1.2,7627299864.0
300895,铜牛信息,48.06,0.97,-94.47,8.4,6766879575.0
836675,秉扬科技,11.41,0.97,28.05,3.22,1964391240.0
002746,仙坛股份,6.27,0.97,19.73,1.2,5395577818.0
300360,炬华科技,15.61,0.97,11.65,1.96,8026461037.0
000166,申万宏源,5.2,0.97,15.2,1.2,130207711712.0
830779,武汉蓝电,42.19,0.96,57.1,6.97,3378352437.0
603257,中国瑞林,62.85,0.96,50.45,3.11,7542000000.0
300738,奥飞数据,23.24,0.96,130.24,6.63,22895294187.0
600865,百大集团,9.43,0.96,30.66,1.52,3547946180.0
002575,群兴玩具,8.38,0.96,-151.4,6.24,5166270000.0
301182,凯旺科技,35.71,0.96,-47.28,4.4,3421792907.0
603109,神驰机电,31.66,0.96,28.1,3.42,6612139078.0
601155,新城控股,15.74,0.96,19.84,0.57,35503503753.0
002689,远大智能,4.22,0.96,103.22,3.67,4402771260.0
601877,正泰电器,28.46,0.96,11.97,1.43,61159657057.0
600771,广誉远,19.15,0.95,60.98,5.69,9373755350.0
000707,双环科技,6.37,0.95,-170.43,1.26,3724648519.0
002500,山西证券,6.35,0.95,21.75,1.25,22795049323.0
600744,华银电力,6.4,0.95,31.47,10.2,12999195354.0
600628,新世界,7.43,0.95,52.85,1.13,4806284103.0
000708,中信特钢,12.78,0.95,11.53,1.58,64502673106.0
603693,江苏新能,12.77,0.95,20.2,1.66,11384146988.0
688091,上海谊众,59.76,0.95,162.52,8.53,12352609526.0
603408,建霖家居,11.66,0.95,10.95,1.57,5218701180.0
001395,亚联机械,49.01,0.95,21.74,3.86,4275632400.0
002832,比音勒芬,15.92,0.95,10.97,1.75,9085656777.0
600569,安阳钢铁,2.13,0.95,80.38,2.26,6118257552.0
000548,湖南投资,5.31,0.95,36.85,1.29,2650835956.0
300180,华峰超纤,7.45,0.95,86.68,2.79,13119898155.0
603273,天元智能,19.05,0.95,117.25,4.63,4082670270.0
601398,工商银行,7.47,0.95,7.92,0.71,2662354740455.0
002987,京北方,21.32,0.95,77.8,6.64,18492060855.0
688009,中国通号,5.33,0.95,17.42,1.24,56443735270.0
601163,三角轮胎,13.84,0.95,13.98,0.82,11072000000.0
601127,赛力斯,143.35,0.95,39.81,8.75,234143028428.0
603202,天有为,99.11,0.94,15.08,2.43,15857600000.0
605158,华达新材,8.58,0.94,31.88,1.75,4387983600.0
002103,广博股份,9.7,0.94,34.03,4.49,5182447644.0
600613,神奇制药,6.43,0.94,52.34,1.49,3434080568.0
000712,锦龙股份,14.01,0.94,50.27,5.01,12552960000.0
001226,拓山重工,38.85,0.94,116.69,4.0,2900801295.0
603366,日出东方,9.62,0.94,94.69,1.88,7821522732.0
002412,汉森制药,6.42,0.94,23.57,1.43,3230544000.0
000523,红棉股份,3.22,0.94,90.95,3.1,5910208444.0
603995,甬金股份,17.25,0.94,10.4,1.13,6306905480.0
600340,华夏幸福,2.15,0.94,-0.62,-4.62,8414498735.0
835508,殷图网联,28.26,0.93,-357.26,8.89,1695600000.0
603076,乐惠国际,25.08,0.93,59.04,2.35,3027189708.0
002120,韵达股份,7.59,0.93,20.81,1.09,22004892805.0
603392,万泰生物,56.7,0.93,-249.01,5.92,71732461286.0
603057,紫燕食品,19.58,0.93,38.71,4.24,8096599225.0
300973,立高食品,43.3,0.93,21.47,3.09,7332444126.0
300230,永利股份,5.4,0.93,19.46,1.37,4391352581.0
002301,齐心集团,6.52,0.93,26.88,1.52,4702927723.0
300070,碧水源,4.34,0.93,-73.52,0.58,15729068635.0
002835,同为股份,17.45,0.93,23.01,3.2,3830169096.0
600020,中原高速,4.32,0.93,7.32,0.84,9708646314.0
837344,三元基因,27.12,0.93,-255.47,5.38,3303487200.0
920819,颖泰生物,4.33,0.93,173.56,1.04,5307714000.0
600223,福瑞达,7.61,0.93,35.83,1.86,7736088378.0
600587,新华医疗,16.22,0.93,12.76,1.24,9840315846.0
300470,中密控股,37.07,0.93,20.56,2.77,7709141591.0
688015,交控科技,24.95,0.93,46.21,1.84,4707584513.0
000776,广发证券,20.68,0.93,12.16,1.26,157288885167.0
000881,中广核技,7.62,0.93,-36.09,1.4,7204144710.0
688159,有方科技,72.6,0.93,53.06,7.26,6745180332.0
002769,普路通,8.76,0.92,49.07,2.77,3270266153.0
300194,福安药业,4.37,0.92,22.98,1.18,5199043109.0
605259,绿田机械,26.22,0.92,16.1,2.61,4522425600.0
600572,康恩贝,4.4,0.92,15.7,1.63,11106776432.0
002797,第一创业,7.71,0.92,33.37,1.91,32400504000.0
002251,步步高,5.51,0.92,36.91,1.82,14814735286.0
600352,XD浙江龙,9.92,0.92,17.39,0.95,32273052051.0
002644,佛慈制药,8.73,0.92,74.04,2.46,4458035610.0
601098,中南传媒,12.25,0.91,10.81,1.39,22001000000.0
600300,维维股份,3.32,0.91,22.3,1.58,5368912038.0
605099,共创草坪,31.14,0.91,18.18,4.42,12532932927.0
688750,金天钛业,21.09,0.91,120.32,3.99,9754125000.0
002395,双象股份,17.72,0.91,17.68,3.18,4752663480.0
000728,国元证券,8.87,0.91,13.78,1.02,38706709893.0
600268,国电南自,9.99,0.91,31.94,3.0,10148549072.0
300040,九洲集团,6.63,0.91,47.38,1.66,4056864911.0
300717,华信新材,19.86,0.91,35.87,2.86,2041111500.0
605300,佳禾食品,12.25,0.91,223.86,1.95,5566382813.0
600409,三友化工,5.56,0.91,78.34,0.83,11477782931.0
301173,毓恬冠佳,48.9,0.91,36.27,3.04,4295120351.0
300062,中能电气,5.57,0.91,-121.41,2.61,3105866072.0
600320,振华重工,4.42,0.91,33.81,1.51,23286122474.0
600797,浙大网新,12.18,0.91,-415.26,3.75,12515271187.0
603516,淳中科技,158.01,0.91,-401.29,23.22,32118104745.0
300986,志特新材,11.04,0.91,29.84,2.21,4548192684.0
002271,东方雨虹,12.2,0.91,25.82,1.42,29142138365.0
600745,闻泰科技,48.72,0.91,64.0,1.83,60635897162.0
688103,国力电子,68.0,0.91,90.69,5.78,6481456448.0
601019,山东出版,7.79,0.91,12.13,1.09,16256951000.0
002481,双塔食品,5.56,0.91,63.09,2.61,6859352540.0
002461,珠江啤酒,10.09,0.9,18.24,2.08,22332484363.0
000720,新能泰山,3.36,0.9,396.94,1.78,4221946079.0
300279,和晶科技,7.81,0.9,43.53,3.76,3819867017.0
002367,康力电梯,6.72,0.9,14.9,1.54,5360849464.0
300426,华智数媒,10.1,0.9,-32.42,10.27,4548866381.0
001328,登康口腔,39.3,0.9,39.73,4.8,6766430340.0
002219,新里程,2.24,0.9,510.54,3.78,7587735127.0
001299,美能能源,12.29,0.9,28.93,2.55,2982028468.0
301017,漱玉平民,11.22,0.9,62.73,2.35,4548058035.0
605098,行动教育,38.15,0.9,17.31,4.55,4549429465.0
301516,中远通,17.84,0.9,-127.29,3.82,5007719309.0
000039,中集集团,7.82,0.9,16.5,0.88,42169509411.0
300197,节能铁汉,2.25,0.9,-5.72,5.54,6671920680.0
600184,光电股份,17.95,0.9,422.43,3.1,10459958051.0
603213,镇洋发展,13.42,0.9,58.57,3.19,5930233785.0
002880,卫光生物,26.8,0.9,28.23,2.67,6078240000.0
689009,九号公司-WD,67.39,0.9,19.44,7.09,48283640640.0
300387,富邦科技,8.92,0.9,21.06,1.75,2578388601.0
301065,本立科技,22.55,0.89,26.76,1.8,2390751000.0
300507,苏奥传感,10.23,0.89,71.54,3.92,8190617859.0
300354,东华测试,50.14,0.89,45.4,8.69,6935374878.0
000042,中洲控股,7.9,0.89,13.86,1.53,5252165998.0
600161,天坛生物,19.25,0.89,30.09,3.29,38064400336.0
002364,中恒电气,30.58,0.89,181.47,7.19,17233816477.0
603868,飞科电器,36.18,0.89,24.54,5.03,15760008000.0
000612,焦作万方,7.97,0.89,8.87,1.43,9501829170.0
688607,康众医疗,31.57,0.89,-1881.42,3.25,2782233382.0
300761,立华股份,22.71,0.89,63.89,2.13,19014393547.0
600621,华鑫股份,15.92,0.89,37.68,1.94,16889516729.0
300595,欧普康视,16.92,0.89,30.33,3.2,15162898371.0
600829,人民同泰,7.9,0.89,31.56,1.55,4581119916.0
603377,ST东时,3.39,0.89,-11.34,3.01,2423485785.0
300804,广康生化,38.55,0.89,49.16,2.11,2852700000.0
603350,安乃达,42.17,0.89,32.57,3.79,4909220550.0
600075,新疆天业,4.53,0.89,-450.98,0.87,7734352863.0
600280,中央商场,3.39,0.89,-218.14,5.79,3825054931.0
601200,上海环境,8.03,0.88,16.09,0.95,10810228916.0
834950,迅安科技,21.79,0.88,31.9,5.3,1597642800.0
688279,峰岹科技,249.17,0.88,121.81,10.76,28385291915.0
000715,中兴商业,5.73,0.88,31.71,1.59,3096690384.0
600917,重庆燃气,5.74,0.88,42.51,1.57,8960368222.0
600019,XD宝钢股,6.86,0.88,15.31,0.73,149425101378.0
600339,中油工程,3.44,0.88,20.43,0.72,19206027300.0
300182,捷成股份,5.71,0.88,52.31,1.82,15210444359.0
600128,苏豪弘业,10.33,0.88,48.47,1.2,2549108275.0
601188,龙江交通,3.45,0.88,23.96,0.97,4539781070.0
000651,格力电器,39.99,0.88,7.77,1.8,224000215583.0
430017,星昊医药,18.35,0.88,27.91,1.44,2293038020.0
300777,中简科技,35.67,0.88,37.62,3.57,15684367845.0
601099,太平洋,4.57,0.88,129.02,3.17,31150565811.0
605180,华生科技,14.95,0.88,55.23,2.21,2526550000.0
603113,金能科技,6.88,0.88,110.35,0.72,5833912361.0
601038,一拖股份,12.81,0.87,9.36,1.87,14393895973.0
001279,强邦新材,39.45,0.87,99.37,6.36,6312000000.0
001266,宏英智能,29.02,0.87,92.55,3.16,2993986435.0
002965,祥鑫科技,46.51,0.87,54.9,2.93,12342840497.0
002370,亚太药业,5.77,0.87,20.45,3.81,4302501648.0
605020,永和股份,27.96,0.87,25.39,2.74,13779092917.0
430685,新芝生物,16.18,0.87,62.4,2.77,1480727925.0
301269,华大九天,127.06,0.87,11294.86,13.43,69303302472.0
002390,信邦制药,3.48,0.87,31.55,1.01,6764604501.0
603890,春秋电子,13.93,0.87,32.77,2.16,6116189868.0
600228,*ST返利,5.78,0.87,-36.21,5.67,2410331539.0
300311,ST任子行,4.66,0.87,-22.65,5.25,3139116499.0
605007,五洲特纸,11.7,0.86,22.93,1.65,5579737968.0
603666,亿嘉和,33.87,0.86,-175.9,3.25,6961315325.0
300120,经纬辉开,10.55,0.86,215.22,2.02,6059855951.0
300133,华策影视,9.39,0.86,75.89,2.46,17837108606.0
003002,壶化股份,23.54,0.86,24.59,3.27,4708000000.0
002791,坚朗五金,22.19,0.86,-129.02,1.42,7852708438.0
002787,华源控股,8.21,0.86,28.37,1.48,2751799878.0
301277,新天地,12.97,0.86,32.58,3.37,5085256848.0
300084,海默科技,9.35,0.86,-189.95,3.67,4770817856.0
600080,金花股份,7.0,0.86,210.89,1.68,2612891995.0
601218,吉鑫科技,4.68,0.86,27.8,1.56,4535076836.0
003012,东鹏控股,7.09,0.85,18.76,1.09,8202996410.0
600227,赤天化,2.37,0.85,-40.88,1.6,4002284613.0
