代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
688598,金博股份,34.72,-1.2,-21.12,1.41,7088362844.0
600476,湘邮科技,17.33,-1.2,-426.3,20.21,2791343100.0
002898,*ST赛隆,13.19,-1.2,-78.26,4.78,2321440000.0
601799,星宇股份,136.22,-1.2,27.54,3.66,38915250456.0
300886,华业香料,28.6,-1.21,50.94,3.69,2139222800.0
600503,华丽家族,3.27,-1.21,-251.6,1.47,5239488300.0
002337,赛象科技,5.73,-1.21,42.74,2.59,3372768248.0
300860,锋尚文化,26.84,-1.21,190.37,1.63,5124597246.0
002813,路畅科技,25.38,-1.21,-32.74,11.17,3045600000.0
002324,普利特,13.77,-1.22,36.95,3.42,15316870135.0
301203,国泰环保,34.02,-1.22,20.61,1.88,2721600000.0
688096,京源环保,8.12,-1.22,412.52,2.08,1916625344.0
688416,恒烁股份,53.33,-1.22,-31.24,3.42,4422625595.0
002855,捷荣技术,17.02,-1.22,-10.64,10.56,4194062988.0
603418,友升股份,61.33,-1.22,26.73,2.77,11840887671.0
000525,红太阳,6.49,-1.22,-20.21,3.16,8424197443.0
301508,中机认检,31.61,-1.22,48.85,3.64,7146553172.0
000859,国风新材,6.47,-1.22,-72.34,2.11,5796966473.0
300871,回盛生物,21.04,-1.22,18.16,2.07,4257076999.0
601127,赛力斯,159.53,-1.22,44.3,9.74,260570891700.0
002119,康强电子,17.88,-1.22,56.4,4.74,6710077920.0
920174,五新隧装,55.71,-1.22,49.24,6.14,5014385680.0
002172,澳洋健康,4.04,-1.22,49.02,18.63,3093558734.0
000725,京东方Ａ,4.06,-1.22,23.39,1.14,151900354684.0
301173,毓恬冠佳,46.25,-1.22,34.3,2.88,4062358205.0
600380,健康元,12.11,-1.22,14.11,1.51,22154680504.0
300081,恒信东方,4.8,-1.23,-15.12,2.6,2903018002.0
002961,瑞达期货,20.8,-1.23,20.32,3.17,9256760032.0
300288,朗玛信息,13.69,-1.23,160.24,4.25,4626417793.0
002523,天桥起重,4.03,-1.23,65.0,2.32,5709062424.0
300670,大烨智能,8.83,-1.23,-32.37,4.68,2798407830.0
002483,润邦股份,7.21,-1.23,19.6,1.48,6391437258.0
300027,华谊兄弟,2.41,-1.23,-44.91,22.24,6686559265.0
600800,渤海化学,4.02,-1.23,-6.22,3.16,4462381768.0
000010,美丽生态,4.02,-1.23,-47.5,15.11,4621602214.0
002286,保龄宝,9.67,-1.23,19.83,1.73,3675735065.0
000759,中百集团,7.25,-1.23,-9.42,3.13,4803665778.0
002075,沙钢股份,5.62,-1.23,39.63,1.9,12329299001.0
603006,联明股份,13.7,-1.23,49.7,2.72,3483283225.0
920926,鸿智科技,19.34,-1.23,55.91,6.44,1708915994.0
601177,杭齿前进,17.68,-1.23,28.31,2.63,7212998000.0
600636,*ST国化,8.06,-1.23,253.75,1.74,3535412624.0
301066,万事利,15.3,-1.23,94.46,2.88,3594323598.0
920146,华阳变速,9.65,-1.23,358.49,5.85,1302657775.0
000553,安道麦A,6.43,-1.23,-93.22,0.79,14980689655.0
600100,同方股份,8.06,-1.23,-52.72,1.59,27003399567.0
002331,皖通科技,8.0,-1.23,-45.45,2.02,3403453992.0
002599,盛通股份,7.99,-1.24,-324.01,3.48,4256111498.0
605018,长华集团,11.19,-1.24,78.84,1.95,5260036224.0
001288,运机集团,24.66,-1.24,39.47,2.69,5793167716.0
300269,联建光电,4.77,-1.24,-603.22,30.28,2619272945.0
300828,锐新科技,15.85,-1.25,64.87,3.42,2637788700.0
002300,太阳电缆,6.31,-1.25,38.08,2.33,4557925647.0
603158,腾龙股份,10.27,-1.25,27.77,2.21,5040508873.0
301314,科瑞思,40.35,-1.25,182.41,2.14,2229337500.0
605399,晨光新材,12.6,-1.25,-458.55,1.81,3934240733.0
002565,顺灏股份,7.1,-1.25,112.99,4.21,7525921346.0
601686,友发集团,6.31,-1.25,15.96,1.41,9151335585.0
605003,众望布艺,24.49,-1.25,40.26,1.9,2693900000.0
600267,海正药业,10.27,-1.25,20.58,1.48,12312170973.0
002413,雷科防务,5.51,-1.25,-87.07,2.14,7256612850.0
688408,中信博,45.96,-1.25,31.9,2.33,10068268121.0
688021,奥福科技,18.19,-1.25,-287.75,1.63,1389965512.0
600075,新疆天业,4.69,-1.26,-466.91,0.9,8007535317.0
300559,佳发教育,14.86,-1.26,72.79,4.95,5936786466.0
920526,凯华材料,27.44,-1.26,168.81,10.26,2269288000.0
605099,共创草坪,29.76,-1.26,17.38,4.23,11978676232.0
000701,厦门信达,5.49,-1.26,-33.15,-6.75,3710181012.0
300889,爱克股份,19.55,-1.26,-178.89,2.88,4305439414.0
000801,四川九洲,16.29,-1.27,114.01,5.55,16661520263.0
300143,盈康生命,10.91,-1.27,66.12,3.27,8176517000.0
300397,天和防务,12.39,-1.27,-55.5,4.38,6413519271.0
002771,真视通,15.59,-1.27,-44.11,5.17,3270222319.0
603800,洪田股份,49.67,-1.27,-145.47,13.53,10331360000.0
301055,张小泉,20.24,-1.27,57.4,4.9,3157440000.0
688758,赛分科技,17.08,-1.27,66.28,5.51,7113206555.0
600266,城建发展,5.44,-1.27,9.28,0.58,11292044678.0
002739,万达电影,10.92,-1.27,21.52,3.07,23060623491.0
301087,可孚医疗,39.96,-1.28,24.93,1.81,8347524120.0
920116,星图测控,67.13,-1.28,166.26,20.71,10725695750.0
301628,强达电路,81.94,-1.28,52.57,5.57,6176293052.0
300699,光威复材,30.11,-1.28,46.45,4.66,25032008720.0
002895,川恒股份,30.74,-1.28,17.43,2.64,18679673835.0
688533,上声电子,27.81,-1.28,26.7,2.85,4528782162.0
603177,德创环保,11.6,-1.28,68.59,6.2,2391386400.0
603888,新华网,19.31,-1.28,42.29,3.59,13029194024.0
300500,启迪设计,13.15,-1.28,40.02,2.08,2287769527.0
301128,强瑞技术,89.98,-1.28,84.76,11.23,9307645475.0
301378,通达海,29.23,-1.28,-32.07,2.15,2823618000.0
603519,立霸股份,12.2,-1.29,21.25,2.83,3249199636.0
601003,柳钢股份,5.34,-1.29,18.6,1.56,13685315688.0
002809,红墙股份,11.52,-1.29,168.79,1.55,2437761681.0
603527,众源新材,11.49,-1.29,19.12,1.77,3641999088.0
301320,豪江智能,17.62,-1.29,82.06,3.04,3207016200.0
600058,五矿发展,9.17,-1.29,45.61,1.96,9829421220.0
300458,全志科技,51.12,-1.29,130.89,13.93,42189208813.0
300596,利安隆,39.07,-1.29,18.59,1.94,8971240390.0
600191,华资实业,7.68,-1.29,423.61,2.27,3724277760.0
300074,华平股份,4.59,-1.29,-34.16,2.54,2508740694.0
601236,红塔证券,9.14,-1.3,32.15,1.73,43111439962.0
600399,抚顺特钢,5.32,-1.3,-18.89,1.74,10491572000.0
600984,建设机械,3.81,-1.3,-5.35,1.25,4789337354.0
603665,康隆达,25.74,-1.3,18.5,5.87,4146998607.0
002662,峰璟股份,3.8,-1.3,25.45,1.32,5700000000.0
603010,万盛股份,10.67,-1.3,119.49,1.74,6290803587.0
300447,全信股份,14.45,-1.3,102.41,2.27,4512884919.0
301633,港迪技术,74.25,-1.3,112.23,4.65,4134240000.0
300384,三联虹普,16.73,-1.3,18.57,1.97,5336991543.0
603392,万泰生物,56.2,-1.3,-246.81,5.87,71099899899.0
000551,创元科技,11.35,-1.3,17.06,1.95,5501720072.0
001311,多利科技,24.05,-1.31,23.72,1.64,7467749483.0
301526,国际复材,6.03,-1.31,49.16,2.77,22738394629.0
002928,华夏航空,9.78,-1.31,24.92,3.46,12501202359.0
301616,浙江华业,51.2,-1.31,42.96,3.16,4096000000.0
002386,天原股份,5.29,-1.31,206.92,0.92,6885713016.0
605286,同力日升,40.64,-1.31,29.47,3.31,6827520000.0
920027,交大铁发,26.45,-1.31,83.2,5.21,2094932575.0
002096,易普力,13.6,-1.31,20.64,2.22,16869994472.0
002526,山东矿机,3.78,-1.31,34.22,2.1,6738960700.0
301231,荣信文化,23.19,-1.32,451.42,2.25,1957236000.0
002625,光启技术,48.75,-1.32,136.14,11.27,105036158273.0
000793,ST华闻,2.99,-1.32,-39.08,42.81,5971763916.0
603155,新亚强,15.72,-1.32,42.06,2.31,4964168496.0
002102,能特科技,3.73,-1.32,13.61,2.76,9234087927.0
000710,贝瑞基因,12.74,-1.32,-82.66,2.74,4503863464.0
688121,卓然股份,12.72,-1.32,-6782.95,1.17,2971570118.0
000560,我爱我家,2.99,-1.32,91.7,0.75,7042947544.0
002983,芯瑞达,20.2,-1.32,33.92,3.23,4513391444.0
601099,太平洋,4.49,-1.32,126.77,3.12,30605260501.0
002876,三利谱,23.76,-1.33,54.45,1.74,4131505984.0
002195,岩山科技,7.44,-1.33,314.34,4.25,42188926938.0
002117,东港股份,11.12,-1.33,37.1,4.26,5823777020.0
605566,福莱蒽特,25.29,-1.33,50.22,1.69,3372168600.0
603015,弘讯科技,12.63,-1.33,90.42,3.61,5105285970.0
002403,爱仕达,14.11,-1.33,859.66,2.91,4806410350.0
600186,莲花控股,5.88,-1.34,32.67,5.82,10543469989.0
603109,神驰机电,28.7,-1.34,25.47,3.1,5993947932.0
000929,*ST兰黄,8.12,-1.34,-63.31,3.21,1508419920.0
301208,中亦科技,40.5,-1.34,110.07,3.18,4860002430.0
002606,大连电瓷,8.81,-1.34,41.52,2.21,3868235068.0
002920,德赛西威,133.94,-1.34,30.4,7.71,74329909376.0
300412,迦南科技,5.15,-1.34,174.4,2.49,2563446681.0
000068,华控赛格,3.68,-1.34,-20.86,5.98,3704550988.0
300230,永利股份,5.16,-1.34,18.6,1.31,4196181356.0
300805,电声股份,11.01,-1.34,102.13,3.02,4672719881.0
920675,秉扬科技,11.03,-1.34,27.12,3.11,1898968920.0
603303,得邦照明,13.24,-1.34,22.11,2.06,6314746173.0
301233,盛帮股份,55.96,-1.34,32.81,3.06,2880261200.0
002759,天际股份,22.6,-1.35,-108.2,3.62,11331246873.0
600312,平高电气,17.5,-1.35,17.86,2.15,23746122908.0
300326,ST凯利,5.84,-1.35,47.79,1.51,4187354063.0
002512,达华智能,3.66,-1.35,-38.71,9.29,4071737673.0
301081,严牌股份,10.22,-1.35,53.94,2.14,2321868626.0
688267,中触媒,26.98,-1.35,18.74,1.7,4753876000.0
920701,豪声电子,18.86,-1.36,37.43,3.19,2587592000.0
920249,利尔达,14.49,-1.36,286.79,8.54,6109418700.0
002312,川发龙蟒,10.88,-1.36,43.05,2.18,20556004175.0
300717,华信新材,19.54,-1.36,35.29,2.82,2008223500.0
688395,正弦电气,24.63,-1.36,48.75,2.77,2132901844.0
300982,苏文电能,18.82,-1.36,55.1,1.32,3895084048.0
688722,同益中,18.73,-1.37,31.65,3.03,4208007291.0
300306,远方信息,12.26,-1.37,48.91,2.27,3297434618.0
301097,天益医疗,42.55,-1.37,132.24,2.15,2508210508.0
688092,爱科科技,24.55,-1.37,38.87,3.14,2030055629.0
600165,*ST宁科,3.6,-1.37,-7.21,-24.85,2465581590.0
300091,金通灵,2.89,-1.37,-10.63,8.96,4303684578.0
300045,华力创通,22.25,-1.37,2485.69,9.22,14744524001.0
300012,华测检测,13.7,-1.37,24.67,3.19,23054746532.0
002630,ST华西,2.86,-1.38,46.68,13.57,3377088000.0
601059,信达证券,19.24,-1.38,30.46,3.08,62395320000.0
920974,凯大催化,8.59,-1.38,67.65,2.22,1407042000.0
300197,节能铁汉,2.15,-1.38,-5.47,5.29,6375390872.0
301337,亚华电子,27.19,-1.38,-300.09,2.58,2833198000.0
301509,金凯生科,35.71,-1.38,29.97,1.98,4301150550.0
600055,万东医疗,17.1,-1.38,117.18,2.54,12022344092.0
601567,三星医疗,25.65,-1.38,14.66,3.14,36043621110.0
002268,电科网安,17.19,-1.38,-41.85,2.68,14536484267.0
600418,江淮汽车,49.69,-1.39,-70.21,10.25,108523446515.0
002151,北斗星通,29.7,-1.39,5685.53,3.14,16124454116.0
301459,丰茂股份,41.21,-1.39,35.47,3.51,4290860202.0
600765,中航重机,16.33,-1.39,26.14,1.8,25727786858.0
002103,广博股份,9.24,-1.39,32.42,4.28,4936682086.0
601121,宝地矿业,7.12,-1.39,46.24,1.84,5696000000.0
000997,新 大 陆,27.05,-1.39,23.02,3.88,27404298601.0
300190,维尔利,4.27,-1.39,-46.99,1.22,3462150450.0
300235,方直科技,12.1,-1.39,506.4,4.38,3046134284.0
920000,安徽凤凰,20.45,-1.4,28.67,2.99,1874856000.0
301113,雅艺科技,21.9,-1.4,244.73,2.89,1992900000.0
002322,理工能科,12.7,-1.4,21.91,1.76,4815179219.0
000100,TCL科技,4.23,-1.4,23.36,1.41,87987648151.0
001266,宏英智能,27.4,-1.4,87.39,2.99,2826851424.0
002766,索菱股份,5.58,-1.41,415.69,4.23,4808843018.0
603313,梦百合,8.39,-1.41,20.9,1.28,4787223965.0
002583,海能达,11.22,-1.41,109.02,8.09,20404909455.0
603825,ST华扬,9.07,-1.41,-5.5,10.36,2297762527.0
300071,福石控股,4.2,-1.41,-39.04,43.94,4048314211.0
301336,趣睡科技,49.72,-1.41,59.24,2.42,1988800000.0
300821,东岳硅材,9.11,-1.41,129.54,2.21,10932000000.0
605580,恒盛能源,28.04,-1.41,57.09,8.37,7851200000.0
920111,聚星科技,27.21,-1.41,39.06,4.86,4221753945.0
300021,大禹节水,4.91,-1.41,199.29,2.03,5019824273.0
300307,慈星股份,6.98,-1.41,26.24,1.71,5543856456.0
603486,科沃斯,96.12,-1.41,28.4,6.96,55640295989.0
600556,天下秀,5.61,-1.41,139.39,2.63,10141464272.0
603255,鼎际得,36.28,-1.41,577.76,3.09,4883711279.0
688211,中科微至,32.03,-1.42,-33.73,1.21,4215426597.0
920001,纬达光电,20.79,-1.42,168.54,4.21,3194512481.0
301303,真兰仪表,15.3,-1.42,21.23,1.92,6254640000.0
300375,鹏翎股份,4.85,-1.42,67.15,1.6,3684733267.0
300775,三角防务,24.98,-1.42,25.3,2.38,13677532963.0
605577,龙版传媒,13.22,-1.42,24.47,1.55,5875555563.0
301035,润丰股份,81.77,-1.42,20.66,3.24,22958642544.0
002250,联化科技,11.78,-1.42,23.97,1.63,10735504118.0
603282,亚光股份,18.0,-1.42,29.17,1.91,2408760000.0
301180,万祥科技,14.62,-1.42,1458.0,4.47,5848146200.0
002343,慈文传媒,7.64,-1.42,-78.61,3.73,3628615601.0
300673,佩蒂股份,18.07,-1.42,28.42,2.43,4496364244.0
300838,浙江力诺,14.57,-1.42,139.81,2.05,2010339460.0
688360,德马科技,22.15,-1.42,35.6,4.06,5841966524.0
600463,空港股份,11.05,-1.43,-31.66,3.56,3315000000.0
002637,赞宇科技,10.34,-1.43,25.02,1.28,4863946340.0
688410,山外山,15.17,-1.43,44.28,2.84,4874358350.0
600683,京投发展,4.14,-1.43,-5.81,83.42,3066819252.0
603611,诺力股份,23.44,-1.43,12.28,2.01,6038162541.0
688528,秦川物联,11.72,-1.43,-16.17,4.06,1968960000.0
688085,三友医疗,19.93,-1.43,90.79,3.24,6645907585.0
600358,ST联合,5.5,-1.43,-86.12,44.92,2777151630.0
300715,凯伦股份,11.73,-1.43,85.9,2.39,4434590194.0
300154,瑞凌股份,8.28,-1.43,37.39,2.14,3722317064.0
300355,蒙草生态,4.14,-1.43,66.35,1.54,6641562215.0
000829,天音控股,9.64,-1.43,-79.01,3.39,9881968222.0
002555,三七互娱,20.05,-1.43,15.84,3.41,44355365504.0
300778,新城市,12.96,-1.44,-107.68,2.09,2639428960.0
300504,天邑股份,13.65,-1.44,-44.35,1.73,3699485517.0
605080,浙江自然,24.61,-1.44,11.97,1.61,3484112514.0
920971,天马新材,39.11,-1.44,956.46,9.42,4109991758.0
300069,金利华电,20.5,-1.44,192.44,8.52,2398500000.0
300859,西域旅游,38.91,-1.44,268.61,8.35,6031050000.0
002449,国星光电,8.9,-1.44,112.01,1.44,5504446804.0
301038,深水规院,25.13,-1.45,-453.99,6.43,5606000400.0
301163,宏德股份,27.96,-1.45,45.24,2.02,2281536000.0
300238,冠昊生物,14.94,-1.45,97.07,7.0,3961426173.0
002532,天山铝业,11.52,-1.45,12.86,1.92,53589719981.0
300129,泰胜风能,8.13,-1.45,31.92,1.71,7600730756.0
000813,德展健康,4.07,-1.45,-99.42,1.7,8535219548.0
920837,华原股份,16.26,-1.45,32.89,4.63,2466849917.0
603227,雪峰科技,9.51,-1.45,21.91,2.07,10191797472.0
002400,省广集团,8.09,-1.46,115.9,2.84,14103597366.0
300928,华安鑫创,31.78,-1.46,-33.43,2.28,2542400000.0
603153,上海建科,18.18,-1.46,156.83,2.11,7451274907.0
002976,瑞玛精密,23.66,-1.46,77.89,3.44,2866917690.0
920225,利通科技,26.8,-1.47,32.28,4.85,3401426359.0
301376,致欧科技,18.8,-1.47,19.86,2.26,7564903330.0
600280,中央商场,3.35,-1.47,-215.57,5.72,3779921540.0
920184,国源科技,22.06,-1.47,209.13,4.76,2925458421.0
688443,智翔金泰-U,28.8,-1.47,-18.25,5.77,10560384000.0
603004,鼎龙科技,23.48,-1.47,32.03,2.72,5530009600.0
600751,海航科技,4.69,-1.47,95.1,1.8,13597894202.0
603279,景津装备,15.96,-1.48,14.03,1.99,9200253720.0
301237,和顺科技,44.55,-1.48,-124.5,2.71,3564000000.0
300223,北京君正,87.91,-1.48,104.42,3.41,42420154959.0
600885,宏发股份,25.98,-1.48,19.67,3.95,37924233503.0
600704,物产中大,5.98,-1.48,7.58,0.76,30923655742.0
603382,海阳科技,35.25,-1.48,40.52,3.72,6389110722.0
300084,海默科技,9.33,-1.48,-189.54,3.66,4760612898.0
002522,浙江众成,4.66,-1.48,58.09,1.84,4220931943.0
301149,隆华新材,10.65,-1.48,30.09,2.3,4579500192.0
920239,长虹能源,34.48,-1.49,28.24,6.57,6277918554.0
002533,金杯电工,12.59,-1.49,15.59,2.25,9240317971.0
603458,勘设股份,8.57,-1.49,-13.49,0.91,2623487085.0
688089,嘉必优,25.74,-1.49,20.07,2.66,4332276749.0
600866,星湖科技,7.86,-1.5,7.81,1.61,13059174762.0
000839,国安股份,2.63,-1.5,-169.3,7.72,10309143306.0
300011,鼎汉技术,7.9,-1.5,228.22,3.3,4413338057.0
601618,中国中冶,3.94,-1.5,13.17,0.8,81651059530.0
300451,创业慧康,4.61,-1.5,-44.33,1.64,7141464830.0
002535,林州重机,3.93,-1.5,31.17,4.58,3150614481.0
003029,吉大正元,24.3,-1.5,-54.54,4.24,4704971516.0
600117,西宁特钢,3.28,-1.5,-22.74,2.46,10676776731.0
920068,天工股份,19.05,-1.5,97.6,9.88,12489180286.0
002826,易明医药,18.42,-1.5,46.76,4.6,3512284155.0
688230,芯导科技,75.02,-1.5,87.87,3.97,8822352000.0
002015,协鑫能科,11.15,-1.5,17.43,1.5,18100069446.0
002430,杭氧股份,26.9,-1.5,27.46,2.81,26317653924.0
002689,远大智能,3.91,-1.51,95.63,3.4,4079344935.0
300075,数字政通,15.67,-1.51,-260.34,2.78,9733109576.0
002031,巨轮智能,7.85,-1.51,-153.47,7.99,17265256010.0
301179,泽宇智能,17.59,-1.51,101.36,3.0,7113529139.0
688187,时代电气,54.9,-1.51,22.3,1.83,74551367819.0
603897,长城科技,26.02,-1.51,19.56,2.31,5371456420.0
002316,亚联发展,5.22,-1.51,166.07,26.69,2052086400.0
000777,中核科技,21.58,-1.51,53.85,3.64,8274151657.0
688078,龙软科技,30.04,-1.51,227.19,2.98,2189705720.0
300804,广康生化,39.18,-1.51,49.96,2.14,2899320000.0
002093,国脉科技,11.08,-1.51,36.87,2.99,11163100000.0
300123,亚光科技,5.89,-1.51,-71.63,3.94,6018602984.0
002121,科陆电子,9.05,-1.52,39.54,21.56,15030391026.0
301189,奥尼电子,32.98,-1.52,-29.93,1.81,3838755416.0
605136,丽人丽妆,9.69,-1.52,-59.23,1.58,3880442865.0
300385,雪浪环境,5.17,-1.52,-8.59,12.31,1722364468.0
002062,宏润建设,9.71,-1.52,41.95,2.42,12013900332.0
600322,津投城开,2.59,-1.52,-2.76,-5.71,2863763000.0
002878,元隆雅图,17.33,-1.53,-492.74,3.57,4540316629.0
002399,海普瑞,11.56,-1.53,20.1,1.39,16961944118.0
001316,润贝航科,32.79,-1.53,24.44,3.05,3775263534.0
300621,维业股份,8.99,-1.53,89.64,2.14,1870429733.0
600156,华升股份,8.33,-1.54,-123.55,8.44,3349582148.0
603276,恒兴新材,16.61,-1.54,59.23,1.99,3449058145.0
300583,赛托生物,14.67,-1.54,-26.41,1.56,2782930188.0
688213,思特威-W,111.1,-1.54,56.25,9.67,44644598649.0
301036,双乐股份,33.28,-1.54,37.17,2.01,3328000000.0
002819,东方中科,28.71,-1.54,-87.17,2.14,8601805971.0
300029,*ST天龙,5.72,-1.55,-40.09,-66.45,1146897180.0
688055,龙腾光电,3.82,-1.55,-52.55,3.06,12733333588.0
600793,宜宾纸业,24.06,-1.55,96.45,17.37,4256310288.0
920821,则成电子,28.63,-1.55,172.85,7.59,3961301168.0
000546,金圆股份,5.08,-1.55,-39.83,0.96,3950453171.0
002217,合力泰,3.18,-1.55,1052.53,12.74,23784488591.0
603887,城地香江,15.93,-1.55,129.83,2.69,9700484627.0
300523,辰安科技,24.8,-1.55,-39.18,5.14,5769413422.0
300310,宜通世纪,5.69,-1.56,-1420.62,2.64,5016637041.0
688334,西高院,20.86,-1.56,24.88,2.3,6603847661.0
001335,信凯科技,37.25,-1.56,32.0,3.68,3491798610.0
688793,倍轻松,28.94,-1.56,-34.44,8.24,2487260426.0
920008,成电光信,31.59,-1.56,-237.89,6.63,2013862500.0
300594,朗进科技,17.54,-1.57,545.73,1.92,1611460313.0
603601,再升科技,5.0,-1.57,42.72,2.37,5150664090.0
300277,海联讯,13.81,-1.57,1506.91,9.69,4718877000.0
600378,昊华科技,30.17,-1.57,30.19,2.24,38919288535.0
600446,金证股份,17.59,-1.57,-213.18,4.49,16556894956.0
688563,航材股份,54.71,-1.57,43.93,2.37,24619500000.0
002264,新 华 都,6.91,-1.57,16.9,2.47,4973896083.0
000820,*ST节能,2.5,-1.57,-113.27,10.65,1616387948.0
301317,鑫磊股份,32.06,-1.57,6.47,3.74,5039511400.0
002908,德生科技,9.95,-1.58,241.99,3.87,4292749276.0
300906,日月明,28.65,-1.58,52.43,2.59,2292000000.0
603048,浙江黎明,19.28,-1.58,47.72,2.23,2831846400.0
301057,汇隆新材,23.09,-1.58,52.79,3.57,2700824323.0
603173,福斯达,51.6,-1.58,16.43,4.59,8256000000.0
600676,交运股份,6.24,-1.58,-52.24,1.26,6417795971.0
920779,武汉蓝电,40.45,-1.58,54.74,6.68,3239022424.0
605377,华旺科技,9.36,-1.58,16.73,1.38,5210433708.0
600576,祥源文旅,7.41,-1.59,42.65,2.69,7814203940.0
688559,海目星,39.5,-1.59,-6.91,3.85,9786482238.0
600624,ST复华,4.96,-1.59,-236.77,5.3,3369560832.0
688176,亚虹医药-U,9.91,-1.59,-17.45,3.1,5660299516.0
002959,小熊电器,48.91,-1.59,18.75,2.74,7683746914.0
300289,利德曼,7.41,-1.59,-474.79,2.43,4031125119.0
603052,可川科技,29.03,-1.59,108.18,5.01,5454658096.0
002648,卫星化学,18.54,-1.59,11.38,2.01,62454691093.0
301106,骏成科技,29.1,-1.59,27.3,2.37,2957180849.0
002328,新朋股份,6.14,-1.6,28.63,1.44,4738667800.0
300770,新媒股份,45.63,-1.6,15.03,2.78,10396274907.0
603713,密尔克卫,60.44,-1.6,13.58,2.13,9557206336.0
002137,实益达,7.99,-1.6,149.19,3.08,4614263783.0
000629,钒钛股份,3.08,-1.6,-71.82,2.32,28628507739.0
688139,海尔生物,32.57,-1.6,36.27,2.4,10355713186.0
300659,中孚信息,15.42,-1.6,-18.87,3.23,4015250469.0
603528,多伦科技,8.63,-1.6,-569.36,3.18,6092177031.0
002757,南兴股份,17.08,-1.61,42.2,2.52,5046386994.0
300688,创业黑马,29.4,-1.61,-211.09,11.95,4920956242.0
002174,游族网络,11.03,-1.61,108.13,2.24,10846407492.0
000935,四川双马,21.35,-1.61,63.38,2.14,16299451110.0
600152,维科技术,6.73,-1.61,-45.48,2.07,3560704194.0
600104,上汽集团,16.52,-1.61,15.78,0.64,189901984366.0
001203,大中矿业,12.87,-1.61,23.93,3.08,19408256962.0
002580,圣阳股份,13.47,-1.61,23.61,2.66,6113615336.0
600111,北方稀土,56.8,-1.61,110.24,8.83,205335739826.0
300168,万达信息,6.71,-1.61,-16.16,7.21,9666617745.0
601089,福元医药,21.96,-1.61,19.68,2.95,10540800000.0
300469,信息发展,75.68,-1.61,-188.05,45.91,18786714200.0
600560,金自天正,16.39,-1.62,84.64,3.86,3665549745.0
301159,三维天地,34.59,-1.62,-22.08,4.47,2675536500.0
301558,三态股份,8.5,-1.62,144.17,4.98,6705235396.0
002645,华宏科技,16.99,-1.62,66.95,2.79,10662930116.0
688379,华光新材,51.64,-1.62,18.88,4.28,4652016253.0
000668,*ST荣控,9.13,-1.62,-26.8,1.89,1340666456.0
920579,机科股份,24.85,-1.62,-267.6,6.28,3217578000.0
688616,西力科技,12.79,-1.62,28.43,2.8,2294248009.0
688602,康鹏科技,8.49,-1.62,71.08,1.57,4409493750.0
920870,恒进感应,19.38,-1.62,170.02,5.86,2596920000.0
301552,科力装备,38.35,-1.62,22.05,3.28,3650920000.0
002882,金龙羽,30.1,-1.63,97.65,6.27,13030290000.0
300247,融捷健康,4.23,-1.63,35.78,3.06,3401090524.0
600210,紫江企业,7.22,-1.63,11.58,1.77,10950835061.0
600547,山东黄金,42.89,-1.63,35.2,7.41,197719877327.0
301339,通行宝,15.05,-1.63,40.82,3.22,8734016466.0
002088,鲁阳节能,12.04,-1.63,40.31,2.41,6177995935.0
002066,瑞泰科技,15.7,-1.63,81.6,5.07,3688039900.0
300829,金丹科技,17.96,-1.64,21.3,1.7,4081860922.0
300722,新余国科,31.69,-1.64,166.41,14.33,8770412851.0
601595,上海电影,27.57,-1.64,114.93,7.3,12356874000.0
600207,安彩高科,5.39,-1.64,-13.62,2.32,5871394666.0
603699,纽威股份,42.54,-1.64,25.91,7.8,32990881443.0
603370,华新精科,51.48,-1.64,45.79,4.82,9006426000.0
300446,航天智造,16.83,-1.64,18.17,2.63,14228252168.0
300769,德方纳米,42.08,-1.64,-15.09,2.28,11790312302.0
300700,岱勒新材,12.03,-1.64,-35.44,5.32,4764433657.0
300990,同飞股份,73.79,-1.64,50.15,6.41,12525803799.0
300278,华昌达,5.41,-1.64,1458.52,4.35,7690350208.0
002849,威星智能,14.43,-1.64,30.63,2.36,3183748851.0
603232,格尔软件,14.9,-1.65,-24.0,2.61,3488834926.0
300016,北陆药业,8.37,-1.65,78.61,2.28,4711248374.0
300840,酷特智能,19.06,-1.65,90.33,3.62,4574400000.0
301585,蓝宇股份,32.14,-1.65,58.31,3.53,3342560000.0
002123,梦网科技,12.53,-1.65,546.1,5.63,10091919993.0
600748,上实发展,4.77,-1.65,-5.83,0.85,8798564995.0
301502,华阳智能,47.22,-1.65,79.64,3.27,2695482870.0
688093,世华科技,36.87,-1.65,26.77,3.83,10337713504.0
002692,远程股份,5.37,-1.65,45.96,3.21,3856444020.0
301300,远翔新材,38.85,-1.65,31.37,3.07,2520898800.0
003022,联泓新科,21.44,-1.65,92.41,3.88,28634577920.0
600452,涪陵电力,9.47,-1.66,43.62,2.7,14551049463.0
002520,日发精机,5.93,-1.66,-10.06,16.24,4448953864.0
002694,顾地科技,4.14,-1.66,-5.37,27.73,3159171072.0
300813,泰林生物,32.58,-1.66,145.78,4.95,3948670555.0
603617,君禾股份,7.67,-1.67,48.31,2.0,2994915155.0
600193,*ST创兴,4.11,-1.67,-63.75,19.45,1748283030.0
688162,巨一科技,33.64,-1.67,57.99,1.94,4615366791.0
603939,益丰药房,24.11,-1.67,16.61,2.67,29231383827.0
300996,普联软件,17.03,-1.67,1995.43,3.84,4815676097.0
